Source,Destination,Weight 
C0085624,C0857117,2.0
C0085624,C0013395,4.0
C0085624,C0238995,2.0
C0085624,C1384493,1.0
C0085624,C0024198,1.0
C0085624,C0679309,1.0
C0085624,C0683323,1.0
C0085624,C0042276,2.0
C0085624,C1883514,5.0
C0085624,C3853547,2.0
C0085624,C0687080,2.0
C0085624,C1690938,2.0
C0085624,C0743323,2.0
C0085624,C0040213,2.0
C0085624,C1880476,2.0
C0085624,C0521300,2.0
C0085624,C0276138,2.0
C0085624,C0027092,2.0
C0085624,C0020450,2.0
C0085624,C0239511,2.0
C0085624,C0037315,2.0
C0085624,C0282614,2.0
C0085624,C1313952,2.0
C0085624,C1708083,2.0
C0085624,C0268281,2.0
C0085624,C0032231,2.0
C0085624,C0235716,2.0
C0085624,C0850630,2.0
C0085624,C0234230,2.0
C0085624,C0019552,5.0
C0085624,C0035849,5.0
C0085624,C0019360,10.0
C0085624,C1517205,35.0
C0085624,C3276706,20.0
C0085624,C0023646,5.0
C0085624,C0014804,10.0
C0085624,C0851189,5.0
C0085624,C0853813,5.0
C0085624,C0230460,5.0
C0085624,C4303579,5.0
C0085624,C0239649,5.0
C0085624,C1535939,10.0
C0085624,C3536743,5.0
C0085624,C1720830,5.0
C0085624,C0033770,5.0
C0085624,C0027796,5.0
C0085624,C0040732,5.0
C0085624,C1623038,5.0
C0085624,C0023890,5.0
C0085624,C0394477,5.0
C0085624,C0241044,5.0
C0085624,C2337074,5.0
C0085624,C0206948,5.0
C0085624,C0518214,5.0
C0085624,C0850060,10.0
C0085624,C0877716,5.0
C0085624,C0280109,5.0
C0085624,C1879715,5.0
C0085624,C0040440,5.0
C0152020,C0020175,1.0
C0152020,C0086153,1.0
C0152020,C3218962,1.0
C0152020,C0027404,1.0
C0152020,C0272302,1.0
C0152020,C0004604,2.0
C0152020,C0865800,1.0
C0152020,C0007859,2.0
C0152020,C0028643,1.0
C0152020,C0858598,1.0
C0152020,C0229967,1.0
C0152020,C0003811,1.0
C0152020,C0037949,1.0
C0152020,C4085243,1.0
C0152020,C1285092,3.0
C0152020,C0277556,2.0
C0152020,C0235162,1.0
C0152020,C0040264,1.0
C0152020,C0011168,1.0
C0152020,C0849963,1.0
C0152020,C0149745,1.0
C0152020,C0040421,1.0
C0152020,C0836921,1.0
C0152020,C0036396,1.0
C0152020,C0238990,6.0
C0152020,C0021114,1.0
C0152020,C0225706,2.0
C0152020,C0426576,1.0
C0152020,C0020550,1.0
C0152020,C1868117,1.0
C0152020,C0033046,1.0
C0152020,C0280090,1.0
C0152020,C0224335,1.0
C0152020,C0040460,2.0
C0152020,C0235234,1.0
C0152020,C0032781,3.0
C0152020,C1412002,1.0
C0152020,C0474166,1.0
C0152020,C0476214,2.0
C0152020,C0021345,1.0
C0152020,C0015674,1.0
C0152020,C0024902,1.0
C0152020,C0019825,1.0
C0152020,C0006155,2.0
C0152020,C0022359,1.0
C0152020,C0043144,1.0
C0152020,C0036098,1.0
C0152020,C0227089,1.0
C0020175,C0086153,1.0
C0020175,C3218962,1.0
C0020175,C0027404,1.0
C0020175,C0272302,1.0
C0020175,C0004604,2.0
C0020175,C0865800,1.0
C0020175,C0007859,2.0
C0020175,C0028643,1.0
C0020175,C0858598,1.0
C0020175,C0229967,1.0
C0020175,C0003811,1.0
C0020175,C0037949,1.0
C0020175,C4085243,1.0
C0020175,C1285092,3.0
C0020175,C0277556,8.0
C0020175,C0235162,1.0
C0020175,C0040264,1.0
C0020175,C0011168,1.0
C0020175,C0849963,1.0
C0020175,C0149745,1.0
C0020175,C0040421,1.0
C0020175,C0836921,1.0
C0020175,C0036396,1.0
C0020175,C0238990,6.0
C0020175,C0021114,1.0
C0020175,C0225706,2.0
C0020175,C0426576,1.0
C0020175,C0020550,1.0
C0020175,C1868117,1.0
C0020175,C0033046,1.0
C0020175,C0280090,1.0
C0020175,C0224335,1.0
C0020175,C0040460,2.0
C0020175,C0235234,1.0
C0020175,C0032781,3.0
C0020175,C1412002,1.0
C0020175,C0474166,1.0
C0020175,C0476214,2.0
C0020175,C0021345,1.0
C0020175,C0015674,1.0
C0020175,C0024902,1.0
C0020175,C0019825,1.0
C0020175,C0006155,2.0
C0020175,C0022359,2.0
C0020175,C0043144,1.0
C0020175,C0036098,1.0
C0020175,C0227089,1.0
C0020175,C0032026,2.0
C0020175,C0857090,1.0
C0020175,C0042029,1.0
C0020175,C0000737,4.0
C0020175,C0022742,2.0
C0020175,C0426484,1.0
C0020175,C0917801,1.0
C0020175,C0016053,1.0
C0020175,C0302539,1.0
C0020175,C0042109,2.0
C0020175,C0002792,2.0
C0020175,C0947182,1.0
C0020175,C0035561,2.0
C0020175,C0342788,1.0
C0020175,C0221023,1.0
C0020175,C1321898,1.0
C0020175,C0005682,1.0
C0020175,C0746922,1.0
C0020175,C2363129,1.0
C0020175,C0013806,1.0
C0020175,C0559687,1.0
C0020175,C0748706,1.0
C0020175,C4317006,1.0
C0020175,C0003864,6.0
C0020175,C0796232,1.0
C0020175,C0265514,1.0
C0020175,C1443924,1.0
C0020175,C0017672,1.0
C0020175,C0497156,1.0
C0020175,C0004364,10.0
C0020175,C2957106,2.0
C0020175,C0362046,1.0
C0020175,C0278144,2.0
C0020175,C0041834,1.0
C0020175,C0730321,3.0
C0020175,C0013390,1.0
C0020175,C0239182,1.0
C0020175,C0857098,1.0
C0020175,C0039082,1.0
C0020175,C0024198,1.0
C0020175,C0037011,2.0
C0020175,C1883514,1.0
C0020175,C0037315,1.0
C0020175,C0022122,1.0
C0020175,C0019552,2.0
C0020175,C0086132,1.0
C0020175,C0001625,2.0
C0020175,C3469597,2.0
C0020175,C1186763,1.0
C0020175,C5202577,15.0
C0020175,C0238190,1.0
C0020175,C1836672,1.0
C0020175,C0019112,4.0
C0020175,C0019360,5.0
C0020175,C1517205,14.0
C0020175,C0023530,2.0
C0020175,C1535939,2.0
C0020175,C0040732,2.0
C0020175,C0086511,1.0
C0020175,C0029216,1.0
C0020175,C0524930,1.0
C0020175,C0020971,4.0
C0020175,C0989247,1.0
C0020175,C0032533,111.0
C0020175,C1132474,1.0
C0020175,C0679225,1.0
C0020175,C3812880,1.0
C0020175,C1969653,6.0
C0020175,C2037193,1.0
C0020175,C0679247,1.0
C0020175,C0853204,2.0
C0020175,C0039483,14.0
C0020175,C0844334,1.0
C0020175,C1868677,3.0
C0020175,C0993472,4.0
C0020175,C0278141,2.0
C0020175,C0003868,2.0
C0020175,C1550244,1.0
C0020175,C0987999,1.0
C0020175,C0012813,1.0
C0020175,C0025470,3.0
C0020175,C0226956,1.0
C0020175,C0226958,1.0
C0020175,C0162577,1.0
C0020175,C0747791,1.0
C0020175,C1956391,3.0
C0020175,C0229089,2.0
C0020175,C1261103,1.0
C0020175,C0231706,1.0
C0020175,C0206058,4.0
C0020175,C0006267,1.0
C0020175,C3669218,1.0
C0020175,C1299624,14.0
C0020175,C0229985,1.0
C0020175,C0040067,3.0
C0020175,C0022077,4.0
C0020175,C0581528,1.0
C0020175,C3887524,1.0
C0020175,C0270699,2.0
C0020175,C0263746,1.0
C0020175,C0184893,1.0
C0020175,C2216322,1.0
C0020175,C0441645,1.0
C0020175,C0022100,1.0
C0020175,C0016512,1.0
C0020175,C0427008,6.0
C0020175,C0007286,2.0
C0020175,C0017601,2.0
C0020175,C1533720,2.0
C0020175,C0595921,2.0
C0020175,C0277823,2.0
C0020175,C1293131,2.0
C0020175,C1298682,2.0
C0020175,C0521516,2.0
C0020175,C0992820,2.0
C0020175,C0221785,2.0
C0020175,C0749263,2.0
C0020175,C0039482,2.0
C0020175,C0521707,2.0
C0020175,C0035305,1.0
C0020175,C4015286,2.0
C0020175,C0007389,1.0
C0020175,C2939459,1.0
C0020175,C0813142,1.0
C0020175,C4529973,1.0
C0020175,C0239180,1.0
C0020175,C0024875,1.0
C0020175,C3536731,1.0
C0020175,C0018870,1.0
C0020175,C0229118,1.0
C0086153,C3218962,1.0
C0086153,C0027404,1.0
C0086153,C0272302,1.0
C0086153,C0004604,2.0
C0086153,C0865800,1.0
C0086153,C0007859,2.0
C0086153,C0028643,1.0
C0086153,C0858598,1.0
C0086153,C0229967,1.0
C0086153,C0003811,1.0
C0086153,C0037949,1.0
C0086153,C4085243,1.0
C0086153,C1285092,3.0
C0086153,C0277556,2.0
C0086153,C0235162,1.0
C0086153,C0040264,1.0
C0086153,C0011168,1.0
C0086153,C0849963,1.0
C0086153,C0149745,1.0
C0086153,C0040421,1.0
C0086153,C0836921,1.0
C0086153,C0036396,1.0
C0086153,C0238990,6.0
C0086153,C0021114,1.0
C0086153,C0225706,2.0
C0086153,C0426576,1.0
C0086153,C0020550,1.0
C0086153,C1868117,1.0
C0086153,C0033046,1.0
C0086153,C0280090,1.0
C0086153,C0224335,1.0
C0086153,C0040460,2.0
C0086153,C0235234,1.0
C0086153,C0032781,3.0
C0086153,C1412002,1.0
C0086153,C0474166,1.0
C0086153,C0476214,2.0
C0086153,C0021345,1.0
C0086153,C0015674,1.0
C0086153,C0024902,1.0
C0086153,C0019825,1.0
C0086153,C0006155,2.0
C0086153,C0022359,1.0
C0086153,C0043144,1.0
C0086153,C0036098,1.0
C0086153,C0227089,1.0
C3218962,C0027404,1.0
C3218962,C0272302,1.0
C3218962,C0004604,2.0
C3218962,C0865800,1.0
C3218962,C0007859,2.0
C3218962,C0028643,1.0
C3218962,C0858598,1.0
C3218962,C0229967,1.0
C3218962,C0003811,1.0
C3218962,C0037949,1.0
C3218962,C4085243,1.0
C3218962,C1285092,3.0
C3218962,C0277556,2.0
C3218962,C0235162,1.0
C3218962,C0040264,1.0
C3218962,C0011168,1.0
C3218962,C0849963,1.0
C3218962,C0149745,1.0
C3218962,C0040421,1.0
C3218962,C0836921,1.0
C3218962,C0036396,1.0
C3218962,C0238990,6.0
C3218962,C0021114,1.0
C3218962,C0225706,2.0
C3218962,C0426576,1.0
C3218962,C0020550,1.0
C3218962,C1868117,1.0
C3218962,C0033046,1.0
C3218962,C0280090,1.0
C3218962,C0224335,1.0
C3218962,C0040460,2.0
C3218962,C0235234,1.0
C3218962,C0032781,3.0
C3218962,C1412002,1.0
C3218962,C0474166,1.0
C3218962,C0476214,2.0
C3218962,C0021345,1.0
C3218962,C0015674,1.0
C3218962,C0024902,1.0
C3218962,C0019825,1.0
C3218962,C0006155,2.0
C3218962,C0022359,1.0
C3218962,C0043144,1.0
C3218962,C0036098,1.0
C3218962,C0227089,1.0
C0027404,C0272302,1.0
C0027404,C0004604,2.0
C0027404,C0865800,1.0
C0027404,C0007859,2.0
C0027404,C0028643,1.0
C0027404,C0858598,1.0
C0027404,C0229967,1.0
C0027404,C0003811,1.0
C0027404,C0037949,1.0
C0027404,C4085243,1.0
C0027404,C1285092,3.0
C0027404,C0277556,2.0
C0027404,C0235162,1.0
C0027404,C0040264,1.0
C0027404,C0011168,1.0
C0027404,C0849963,1.0
C0027404,C0149745,1.0
C0027404,C0040421,1.0
C0027404,C0836921,1.0
C0027404,C0036396,1.0
C0027404,C0238990,6.0
C0027404,C0021114,1.0
C0027404,C0225706,2.0
C0027404,C0426576,1.0
C0027404,C0020550,1.0
C0027404,C1868117,1.0
C0027404,C0033046,1.0
C0027404,C0280090,1.0
C0027404,C0224335,1.0
C0027404,C0040460,2.0
C0027404,C0235234,1.0
C0027404,C0032781,3.0
C0027404,C1412002,1.0
C0027404,C0474166,1.0
C0027404,C0476214,2.0
C0027404,C0021345,1.0
C0027404,C0015674,1.0
C0027404,C0024902,1.0
C0027404,C0019825,1.0
C0027404,C0006155,2.0
C0027404,C0022359,1.0
C0027404,C0043144,1.0
C0027404,C0036098,1.0
C0027404,C0227089,1.0
C0272302,C0004604,2.0
C0272302,C0865800,1.0
C0272302,C0007859,2.0
C0272302,C0028643,1.0
C0272302,C0858598,1.0
C0272302,C0229967,1.0
C0272302,C0003811,1.0
C0272302,C0037949,1.0
C0272302,C4085243,1.0
C0272302,C1285092,3.0
C0272302,C0277556,2.0
C0272302,C0235162,1.0
C0272302,C0040264,1.0
C0272302,C0011168,1.0
C0272302,C0849963,1.0
C0272302,C0149745,1.0
C0272302,C0040421,1.0
C0272302,C0836921,1.0
C0272302,C0036396,1.0
C0272302,C0238990,6.0
C0272302,C0021114,1.0
C0272302,C0225706,2.0
C0272302,C0426576,1.0
C0272302,C0020550,1.0
C0272302,C1868117,1.0
C0272302,C0033046,1.0
C0272302,C0280090,1.0
C0272302,C0224335,1.0
C0272302,C0040460,2.0
C0272302,C0235234,1.0
C0272302,C0032781,3.0
C0272302,C1412002,1.0
C0272302,C0474166,1.0
C0272302,C0476214,2.0
C0272302,C0021345,1.0
C0272302,C0015674,1.0
C0272302,C0024902,1.0
C0272302,C0019825,1.0
C0272302,C0006155,2.0
C0272302,C0022359,1.0
C0272302,C0043144,1.0
C0272302,C0036098,1.0
C0272302,C0227089,1.0
C0004604,C0865800,2.0
C0004604,C0007859,10.0
C0004604,C0028643,4.0
C0004604,C0858598,2.0
C0004604,C0229967,2.0
C0004604,C0003811,2.0
C0004604,C0037949,2.0
C0004604,C4085243,4.0
C0004604,C1285092,6.0
C0004604,C0277556,10.0
C0004604,C0235162,5.0
C0004604,C0040264,2.0
C0004604,C0011168,2.0
C0004604,C0849963,2.0
C0004604,C0149745,2.0
C0004604,C0040421,2.0
C0004604,C0836921,2.0
C0004604,C0036396,4.0
C0004604,C0238990,12.0
C0004604,C0021114,2.0
C0004604,C0225706,4.0
C0004604,C0426576,2.0
C0004604,C0020550,2.0
C0004604,C1868117,2.0
C0004604,C0033046,2.0
C0004604,C0280090,2.0
C0004604,C0224335,2.0
C0004604,C0040460,4.0
C0004604,C0235234,5.0
C0004604,C0032781,6.0
C0004604,C1412002,2.0
C0004604,C0474166,2.0
C0004604,C0476214,4.0
C0004604,C0021345,3.0
C0004604,C0015674,2.0
C0004604,C0024902,4.0
C0004604,C0019825,5.0
C0004604,C0006155,4.0
C0004604,C0022359,2.0
C0004604,C0043144,3.0
C0004604,C0036098,2.0
C0004604,C0227089,2.0
C0004604,C0013456,3.0
C0004604,C0000737,5.0
C0004604,C0022742,2.0
C0004604,C0426484,1.0
C0004604,C0917801,6.0
C0004604,C0239377,6.0
C0004604,C0016053,1.0
C0004604,C0302539,3.0
C0004604,C0026848,1.0
C0004604,C0035561,2.0
C0004604,C0028081,5.0
C0004604,C0003864,1.0
C0004604,C0037763,2.0
C0004604,C0021313,1.0
C0004604,C0034186,1.0
C0004604,C0677500,3.0
C0004604,C0238741,3.0
C0004604,C0023217,3.0
C0004604,C0014876,5.0
C0004604,C0376286,3.0
C0004604,C1510471,3.0
C0004604,C0040578,3.0
C0004604,C2039120,4.0
C0004604,C0439814,3.0
C0004604,C0016536,3.0
C0004604,C0017672,3.0
C0004604,C0497156,6.0
C0004604,C0004364,6.0
C0004604,C0586407,3.0
C0004604,C0497366,3.0
C0004604,C2957106,3.0
C0004604,C4284020,3.0
C0004604,C0032326,3.0
C0004604,C0742339,3.0
C0004604,C0362046,3.0
C0004604,C0239886,3.0
C0004604,C0040425,3.0
C0004604,C0231918,3.0
C0004604,C0230371,1.0
C0004604,C0034121,1.0
C0004604,C0037303,2.0
C0004604,C2951888,2.0
C0004604,C0700153,2.0
C0004604,C0860603,2.0
C0004604,C0522251,2.0
C0004604,C0240564,2.0
C0004604,C0036277,1.0
C0004604,C0239836,3.0
C0004604,C0013395,2.0
C0004604,C0011860,1.0
C0004604,C0238995,1.0
C0004604,C0679309,1.0
C0004604,C0683323,1.0
C0004604,C0042276,1.0
C0004604,C3853547,1.0
C0004604,C0687080,1.0
C0004604,C1690938,1.0
C0004604,C0743323,1.0
C0004604,C0040213,1.0
C0004604,C1880476,1.0
C0004604,C0521300,1.0
C0004604,C0276138,1.0
C0004604,C0027092,1.0
C0004604,C0020450,1.0
C0004604,C0239511,1.0
C0004604,C0037315,1.0
C0004604,C0282614,1.0
C0004604,C1313952,1.0
C0004604,C1708083,1.0
C0004604,C0268281,1.0
C0004604,C0032231,1.0
C0004604,C0235716,1.0
C0004604,C0850630,1.0
C0004604,C0234230,1.0
C0004604,C0454348,1.0
C0004604,C0024031,1.0
C0004604,C0424805,1.0
C0004604,C0022122,1.0
C0004604,C0019552,1.0
C0004604,C0035139,1.0
C0004604,C0019360,14.0
C0004604,C1720830,1.0
C0004604,C0033770,1.0
C0004604,C0027796,1.0
C0004604,C0280109,2.0
C0004604,C0409093,1.0
C0004604,C0003872,1.0
C0004604,C0001074,1.0
C0004604,C0005961,1.0
C0004604,C1306557,1.0
C0004604,C0231529,1.0
C0004604,C0001701,2.0
C0004604,C2931826,1.0
C0004604,C0409205,1.0
C0004604,C0277794,1.0
C0004604,C0058928,1.0
C0004604,C0263922,1.0
C0004604,C0006444,2.0
C0004604,C3828416,1.0
C0004604,C0225752,1.0
C0004604,C0454326,1.0
C0004604,C0270994,1.0
C0004604,C0524865,1.0
C0004604,C1561643,1.0
C0004604,C0454306,1.0
C0004604,C0085631,1.0
C0004604,C3887611,1.0
C0004604,C0086511,1.0
C0004604,C0917805,1.0
C0004604,C0007787,1.0
C0004604,C0002962,1.0
C0004604,C0030647,1.0
C0004604,C1848392,1.0
C0004604,C0022650,1.0
C0004604,C0392525,1.0
C0004604,C0263746,1.0
C0004604,C0185026,1.0
C0004604,C0015641,1.0
C0004604,C0427008,1.0
C0004604,C3887688,1.0
C0004604,C1293131,1.0
C0004604,C0021107,1.0
C0004604,C0935616,3.0
C0004604,C0108844,1.0
C0004604,C0011882,1.0
C0004604,C0549207,1.0
C0004604,C0501800,1.0
C0004604,C0695600,1.0
C0004604,C0392879,1.0
C0004604,C0394648,1.0
C0004604,C0149756,1.0
C0004604,C0004457,1.0
C0004604,C0003615,1.0
C0004604,C0029130,1.0
C0004604,C0509489,1.0
C0865800,C0007859,2.0
C0865800,C0028643,1.0
C0865800,C0858598,1.0
C0865800,C0229967,1.0
C0865800,C0003811,1.0
C0865800,C0037949,1.0
C0865800,C4085243,1.0
C0865800,C1285092,3.0
C0865800,C0277556,2.0
C0865800,C0235162,1.0
C0865800,C0040264,1.0
C0865800,C0011168,1.0
C0865800,C0849963,1.0
C0865800,C0149745,1.0
C0865800,C0040421,1.0
C0865800,C0836921,1.0
C0865800,C0036396,1.0
C0865800,C0238990,6.0
C0865800,C0021114,1.0
C0865800,C0225706,2.0
C0865800,C0426576,1.0
C0865800,C0020550,1.0
C0865800,C1868117,1.0
C0865800,C0033046,1.0
C0865800,C0280090,1.0
C0865800,C0224335,1.0
C0865800,C0040460,2.0
C0865800,C0235234,1.0
C0865800,C0032781,3.0
C0865800,C1412002,1.0
C0865800,C0474166,1.0
C0865800,C0476214,2.0
C0865800,C0021345,1.0
C0865800,C0015674,1.0
C0865800,C0024902,1.0
C0865800,C0019825,1.0
C0865800,C0006155,2.0
C0865800,C0022359,1.0
C0865800,C0043144,1.0
C0865800,C0036098,1.0
C0865800,C0227089,1.0
C0007859,C0028643,2.0
C0007859,C0858598,2.0
C0007859,C0229967,2.0
C0007859,C0003811,2.0
C0007859,C0037949,2.0
C0007859,C4085243,2.0
C0007859,C1285092,6.0
C0007859,C0277556,8.0
C0007859,C0235162,4.0
C0007859,C0040264,2.0
C0007859,C0011168,2.0
C0007859,C0849963,2.0
C0007859,C0149745,2.0
C0007859,C0040421,2.0
C0007859,C0836921,2.0
C0007859,C0036396,2.0
C0007859,C0238990,12.0
C0007859,C0021114,2.0
C0007859,C0225706,4.0
C0007859,C0426576,2.0
C0007859,C0020550,2.0
C0007859,C1868117,2.0
C0007859,C0033046,2.0
C0007859,C0280090,2.0
C0007859,C0224335,2.0
C0007859,C0040460,4.0
C0007859,C0235234,4.0
C0007859,C0032781,6.0
C0007859,C1412002,2.0
C0007859,C0474166,2.0
C0007859,C0476214,4.0
C0007859,C0021345,2.0
C0007859,C0015674,2.0
C0007859,C0024902,2.0
C0007859,C0019825,4.0
C0007859,C0006155,4.0
C0007859,C0022359,2.0
C0007859,C0043144,2.0
C0007859,C0036098,2.0
C0007859,C0227089,2.0
C0007859,C0013456,2.0
C0007859,C0000737,2.0
C0007859,C0917801,4.0
C0007859,C0239377,2.0
C0007859,C0302539,2.0
C0007859,C0677500,2.0
C0007859,C0238741,2.0
C0007859,C0023217,2.0
C0007859,C0014876,2.0
C0007859,C0376286,2.0
C0007859,C1510471,2.0
C0007859,C0040578,2.0
C0007859,C2039120,2.0
C0007859,C0439814,2.0
C0007859,C0016536,2.0
C0007859,C0017672,2.0
C0007859,C0497156,4.0
C0007859,C0004364,2.0
C0007859,C0586407,2.0
C0007859,C0497366,2.0
C0007859,C2957106,2.0
C0007859,C4284020,2.0
C0007859,C0032326,2.0
C0007859,C0742339,2.0
C0007859,C0362046,2.0
C0007859,C0239886,2.0
C0007859,C0040425,2.0
C0007859,C0231918,2.0
C0028643,C0858598,1.0
C0028643,C0229967,1.0
C0028643,C0003811,1.0
C0028643,C0037949,1.0
C0028643,C4085243,1.0
C0028643,C1285092,3.0
C0028643,C0277556,2.0
C0028643,C0235162,1.0
C0028643,C0040264,7.0
C0028643,C0011168,1.0
C0028643,C0849963,1.0
C0028643,C0149745,1.0
C0028643,C0040421,1.0
C0028643,C0836921,1.0
C0028643,C0036396,1.0
C0028643,C0238990,6.0
C0028643,C0021114,1.0
C0028643,C0225706,2.0
C0028643,C0426576,1.0
C0028643,C0020550,1.0
C0028643,C1868117,1.0
C0028643,C0033046,1.0
C0028643,C0280090,1.0
C0028643,C0224335,1.0
C0028643,C0040460,2.0
C0028643,C0235234,1.0
C0028643,C0032781,3.0
C0028643,C1412002,1.0
C0028643,C0474166,1.0
C0028643,C0476214,2.0
C0028643,C0021345,1.0
C0028643,C0015674,1.0
C0028643,C0024902,1.0
C0028643,C0019825,1.0
C0028643,C0006155,2.0
C0028643,C0022359,1.0
C0028643,C0043144,1.0
C0028643,C0036098,1.0
C0028643,C0227089,1.0
C0028643,C0000737,4.0
C0028643,C0426484,2.0
C0028643,C0239377,1.0
C0028643,C0028081,10.0
C0028643,C0014876,4.0
C0028643,C0231772,2.0
C0028643,C0751409,1.0
C0028643,C0239836,6.0
C0028643,C0013395,4.0
C0028643,C0238995,2.0
C0028643,C0042276,2.0
C0028643,C1883514,1.0
C0028643,C3853547,2.0
C0028643,C0687080,2.0
C0028643,C1690938,2.0
C0028643,C0743323,2.0
C0028643,C0040213,2.0
C0028643,C1880476,2.0
C0028643,C0521300,2.0
C0028643,C0276138,2.0
C0028643,C0027092,2.0
C0028643,C0020450,2.0
C0028643,C0239511,2.0
C0028643,C0037315,2.0
C0028643,C0282614,2.0
C0028643,C1313952,2.0
C0028643,C1708083,2.0
C0028643,C0268281,2.0
C0028643,C0032231,2.0
C0028643,C0235716,2.0
C0028643,C0850630,2.0
C0028643,C0234230,2.0
C0028643,C0019552,1.0
C0028643,C0035849,1.0
C0028643,C0019360,2.0
C0028643,C1517205,7.0
C0028643,C3276706,4.0
C0028643,C0023646,1.0
C0028643,C0014804,2.0
C0028643,C0851189,1.0
C0028643,C0853813,1.0
C0028643,C0230460,1.0
C0028643,C4303579,1.0
C0028643,C0239649,1.0
C0028643,C1535939,2.0
C0028643,C3536743,1.0
C0028643,C1720830,1.0
C0028643,C0033770,1.0
C0028643,C0027796,1.0
C0028643,C0040732,1.0
C0028643,C1623038,1.0
C0028643,C0023890,1.0
C0028643,C0394477,1.0
C0028643,C0241044,1.0
C0028643,C2337074,1.0
C0028643,C0206948,1.0
C0028643,C0518214,1.0
C0028643,C0850060,2.0
C0028643,C0877716,1.0
C0028643,C0280109,1.0
C0028643,C1879715,1.0
C0028643,C0040440,1.0
C0858598,C0229967,1.0
C0858598,C0003811,1.0
C0858598,C0037949,1.0
C0858598,C4085243,1.0
C0858598,C1285092,4.0
C0858598,C0277556,3.0
C0858598,C0235162,1.0
C0858598,C0040264,1.0
C0858598,C0011168,1.0
C0858598,C0849963,1.0
C0858598,C0149745,1.0
C0858598,C0040421,1.0
C0858598,C0836921,1.0
C0858598,C0036396,1.0
C0858598,C0238990,6.0
C0858598,C0021114,1.0
C0858598,C0225706,2.0
C0858598,C0426576,1.0
C0858598,C0020550,1.0
C0858598,C1868117,1.0
C0858598,C0033046,1.0
C0858598,C0280090,1.0
C0858598,C0224335,1.0
C0858598,C0040460,2.0
C0858598,C0235234,1.0
C0858598,C0032781,3.0
